2995,5.6,1999,http://ia.media-imdb.com/images/M/MV5BMTQyNTM1NTQxM15BMl5BanBnXkFtZTYwMjk0MDM5._V1._SX100_SY140_.jpg,William Malone,Geoffrey Rush|Famke Janssen|Taye Diggs|Peter Gallagher|Chris Kattan
2996,6.7,1999,http://ia.media-imdb.com/images/M/MV5BMTg2NDQ4MDk3Nl5BMl5BanBnXkFtZTcwNDkwMTkyMQ@@._V1._SX99_SY140_.jpg,Wes Craven,Meryl Streep|Cloris Leachman|Henry Dinhofer|Michael Angarano|Bob Ari
2997,7.8,1999,http://ia.media-imdb.com/images/M/MV5BMTUyMjI4OTE3MV5BMl5BanBnXkFtZTcwNzMxMTUxMQ@@._V1._SX100_SY135_.jpg,Spike Jonze,John Cusack|Cameron Diaz|Ned Bellamy|Eric Weinstein|Madison Lanc
2998,6.4,1999,http://ia.media-imdb.com/images/M/MV5BMTY3OTE3OTA3OF5BMl5BanBnXkFtZTYwMjgwNTg5._V1._SX92_SY140_.jpg,Eric Styles,Rupert Graves|Samantha Morton|Nicholas Woodeson|Lee Ross|Felix Billson
3000,8.4,1997,http://ia.media-imdb.com/images/M/MV5BMjgzNTUwODQzN15BMl5BanBnXkFtZTcwMTc4ODE3OQ@@._V1._SX94_SY140_.jpg,Hayao Miyazaki,Billy Crudup|Billy Bob Thornton|Minnie Driver|John DiMaggio|Claire Danes
3001,4.3,1999,http://ia.media-imdb.com/images/M/MV5BMTg3OTMzNjE2OV5BMl5BanBnXkFtZTcwNjY4MTkxMQ@@._V1._SX100_SY138_.jpg,Donal Lardner Ward,Donal Lardner Ward|Tony Guma|Craig Bierko|Will Ferrell|Dick Clark
3002,7.9,1999,http://ia.media-imdb.com/images/M/MV5BMTQ1NzQ2ODI4MF5BMl5BanBnXkFtZTgwOTc1NDgwMzE@._V1._SX96_SY140_.jpg,Werner Herzog,Werner Herzog|Claudia Cardinale|Justo González|Mick Jagger|Klaus Kinski
3003,7.7,1998,http://ia.media-imdb.com/images/M/MV5BMTM0OTEzMDc4OF5BMl5BanBnXkFtZTYwNDMwNTM5._V1._SX76_SY140_.jpg,Radu Mihaileanu,Lionel Abelanski|Rufus Hound|Clément Harari|Michel Muller|Agathe de La Fontaine
3004,5.0,1999,http://ia.media-imdb.com/images/M/MV5BMTgwNjU1ODg2OV5BMl5BanBnXkFtZTcwMzIzNDYxMQ@@._V1._SX98_SY140_.jpg,Gary Sinyor,Chris O'Donnell|Renée Zellweger|Artie Lange|Edward Asner|Hal Holbrook
3005,6.6,1999,http://ia.media-imdb.com/images/M/MV5BMjAyNTUyNjkzNl5BMl5BanBnXkFtZTgwMTk3ODYxMTE@._V1._SX95_SY140_.jpg,Phillip Noyce,Denzel Washington|Angelina Jolie|Queen Latifah|Michael Rooker|Michael McGlone
3006,7.9,1999,http://ia.media-imdb.com/images/M/MV5BMjI2NjA5Mzc4Ml5BMl5BanBnXkFtZTgwODUxNjcxMTE@._V1._SX95_SY140_.jpg,Michael Mann,Al Pacino|Russell Crowe|Christopher Plummer|Diane Venora|Philip Baker Hall
3007,7.9,1999,http://ia.media-imdb.com/images/M/MV5BOTA1OTEzMjM4MV5BMl5BanBnXkFtZTcwOTgwNDcxMQ@@._V1._SX94_SY140_.jpg,Christopher Nicholas Smith,Mark Borchardt|Tom Schimmels|Monica Borchardt|Alex Borchardt|Chris Borchardt
3008,7.3,1998,http://ia.media-imdb.com/images/M/MV5BMTUyMDU4Mzg5OF5BMl5BanBnXkFtZTcwNDY3NTc0MQ@@._V1._SX98_SY140_.jpg,Don McKellar,Don McKellar|Sandra Oh|Roberta Maxwell|Robin Gammell|Sarah Polley
3009,6.0,1996,http://ia.media-imdb.com/images/M/MV5BMTk0OTAzMzcyN15BMl5BanBnXkFtZTcwMDM1OTIzMQ@@._V1._SX98_SY140_.jpg,Martine Dugowson,Helena Bonham Carter|Romane Bohringer|Marie Trintignant|Jean-Philippe Écoffey|Elsa Zylberstein
3011,7.9,1969,http://ia.media-imdb.com/images/M/MV5BMTkzMzY1MzY3OF5BMl5BanBnXkFtZTYwMjIwOTg4._V1._SX96_SY140_.jpg,Sydney Pollack,Jane Fonda|Michael Sarrazin|Susannah York|Gig Young|Red Buttons
3013,6.2,1989,http://ia.media-imdb.com/images/M/MV5BMjA2OTA2NTM2OF5BMl5BanBnXkFtZTcwMTcxOTQxMQ@@._V1._SX98_SY140_.jpg,Brian Yuzna,Jeffrey Combs|Bruce Abbott|Claude Earl Jones|Fabiana Udenio|David Gale
3015,6.8,1978,http://ia.media-imdb.com/images/M/MV5BMTY0NjYwMzEzNl5BMl5BanBnXkFtZTcwMTk5MTYyMQ@@._V1._SX77_SY140_.jpg,Michael Crichton,Geneviève Bujold|Michael Keaton|Elizabeth Ashley|Rip Torn|Richard Widmark
3016,6.8,1982,http://ia.media-imdb.com/images/M/MV5BODIxNTUwMzYwOF5BMl5BanBnXkFtZTcwOTU3MDcxMQ@@._V1._SX94_SY140_.jpg,George A. Romero,Hal Holbrook|Adrienne Barbeau|Fritz Weaver|Leslie Nielsen|Carrie Nye
3017,5.9,1987,http://ia.media-imdb.com/images/M/MV5BNTIxNjM4ODA0NV5BMl5BanBnXkFtZTcwMDI3MTcyMQ@@._V1._SX99_SY140_.jpg,Michael Gornick,Domenick John|Tom Savini|George Kennedy|Philip Dore|Maltby Napoleon
3018,7.3,1985,http://ia.media-imdb.com/images/M/MV5BMTIzODA5NjQwOV5BMl5BanBnXkFtZTcwNTc5NzQ0MQ@@._V1._SX100_SY140_.jpg,Stuart Gordon,Jeffrey Combs|Bruce Abbott|Barbara Crampton|David Gale|Robert Sampson
3019,7.4,1989,http://ia.media-imdb.com/images/M/MV5BMTQyNjA0MTYzNV5BMl5BanBnXkFtZTcwMDQ5NjU0MQ@@._V1._SX99_SY140_.jpg,Gus Van Sant,Matt Dillon|Kelly Lynch|James Le Gros|Heather Graham|Eric Hull
3020,7.6,1993,http://ia.media-imdb.com/images/M/MV5BMjA2NTY0MTIyNF5BMl5BanBnXkFtZTYwMTAwMjQ5._V1._SX96_SY140_.jpg,Joel Schumacher,Michael Keaton|Robert Duvall|Barbara Hershey|Rachel Ticotin|Tuesday Weld
3021,5.9,1981,http://ia.media-imdb.com/images/M/MV5BMTQ3MjQxODY4NV5BMl5BanBnXkFtZTcwNTM4OTUyMQ@@._V1._SX98_SY140_.jpg,Tobe Hooper,Elizabeth Berridge|Shawn Carson|Jeanne Austin|Jack McDermott|Cooper Huckabee
3022,8.3,1926,http://ia.media-imdb.com/images/M/MV5BODQxMzMyNTY5Nl5BMl5BanBnXkFtZTcwMDMyNTk3OA@@._V1._SX89_SY140_.jpg,Clyde Bruckman|Buster Keaton,Buster Keaton|Marion Mack|Glen Cavender|Jim Farley|Frederick Vroom
3024,5.9,1978,http://ia.media-imdb.com/images/M/MV5BMTQ3ODY1MzIzOV5BMl5BanBnXkFtZTcwNzM1NTk2Mw@@._V1._SX99_SY140_.jpg,Joe Dante,Bradford Dillman|Heather Menzies-Urich|Kevin McCarthy|Keenan Wynn|Dick Miller
3025,6.4,1967,http://ia.media-imdb.com/images/M/MV5BMTQ2OTk4OTIzMF5BMl5BanBnXkFtZTcwNTA3MTQyMQ@@._V1._SX94_SY140_.jpg,Arnold Laven,Dean Martin|George Peppard|Jean Simmons|John McIntire|Slim Pickens
3026,5.3,1987,http://ia.media-imdb.com/images/M/MV5BNzYxNTM0OTM0MV5BMl5BanBnXkFtZTcwMzY4NTIyMQ@@._V1._SX98_SY140_.jpg,Rick Roessler,Joe B. Barton|Angelo Rossitto|Sherry Leigh|Bill Brinsfield|Jason Collier
3028,7.2,1967,http://ia.media-imdb.com/images/M/MV5BMTgxMTk4NTUzNl5BMl5BanBnXkFtZTcwODkxMTEzMQ@@._V1._SX99_SY140_.jpg,Franco Zeffirelli,Elizabeth Taylor|Richard Burton|Cyril Cusack|Michael Hordern|Alfred Lynch
3029,6.4,1981,http://ia.media-imdb.com/images/M/MV5BMTcyMTcwMjQ3M15BMl5BanBnXkFtZTcwMjMxMTUyMQ@@._V1._SX99_SY140_.jpg,Bruce Malmuth|Gary Nelson,Sylvester Stallone|Billy Dee Williams|Lindsay Wagner|Persis Khambatta|Nigel Davenport
3030,8.4,1961,http://ia.media-imdb.com/images/M/MV5BMTIwMzExNjEzM15BMl5BanBnXkFtZTcwODk2NDE0MQ@@._V1._SX99_SY140_.jpg,Akira Kurosawa,Toshirô Mifune|Tatsuya Nakadai|Yôko Tsukasa|Isuzu Yamada|Daisuke Katô
3031,4.7,1990,http://ia.media-imdb.com/images/M/MV5BMTUwNDg1MTI5M15BMl5BanBnXkFtZTcwMzE0NjY0MQ@@._V1._SX100_SY134_.jpg,Robert Logan,Linda Blair|Ned Beatty|Leslie Nielsen|Anthony Starke|Thom Sharp
3032,6.6,1971,http://ia.media-imdb.com/images/M/MV5BMTQ5OTE3MjMzNV5BMl5BanBnXkFtZTcwMzI5MTYxMQ@@._V1._SX100_SY139_.jpg,Boris Sagal,Charlton Heston|Anthony Zerbe|Rosalind Cash|Paul Koslo|Eric Laneuville
3033,7.1,1987,http://ia.media-imdb.com/images/M/MV5BMTM3Mzg0Mzc2NF5BMl5BanBnXkFtZTcwNDEwNTk0NA@@._V1._SX93_SY140_.jpg,Mel Brooks,Mel Brooks|John Candy|Rick Moranis|Bill Pullman|Daphne Zuniga
3034,7.6,1973,http://ia.media-imdb.com/images/M/MV5BMjE2MjI0NjQ3Ml5BMl5BanBnXkFtZTcwMDk5ODczMQ@@._V1._SX99_SY140_.jpg,Wolfgang Reitherman,Roger Miller|Peter Ustinov|Terry-Thomas|Brian Bedford|Monica Evans
3035,7.8,1955,http://ia.media-imdb.com/images/M/MV5BMTM5NTc0OTYxMl5BMl5BanBnXkFtZTYwNjY0Nzk4._V1._SX93_SY140_.jpg,John Ford|Mervyn LeRoy|Joshua Logan,Henry Fonda|James Cagney|William Powell|Jack Lemmon|Betsy Palmer
3036,7.4,1981,http://ia.media-imdb.com/images/M/MV5BOTMzODMxOTA2Nl5BMl5BanBnXkFtZTcwNDA2NzUxMQ@@._V1._SX98_SY140_.jpg,Jean-Jacques Annaud,Everett McGill|Ron Perlman|Nicholas Kadi|Rae Dawn Chong|Gary Schwartz
3037,7.7,1970,http://ia.media-imdb.com/images/M/MV5BMTYxOTg3MTU5N15BMl5BanBnXkFtZTgwODQxNjcxMTE@._V1._SX94_SY140_.jpg,Arthur Penn,Dustin Hoffman|Faye Dunaway|Chief Dan George|Martin Balsam|Richard Mulligan
3038,8.2,1957,http://ia.media-imdb.com/images/M/MV5BMTUwMDU5MjQ3Nl5BMl5BanBnXkFtZTgwOTA2NDgyMTE@._V1._SX98_SY140_.jpg,Elia Kazan,Andy Griffith|Patricia Neal|Anthony Franciosa|Walter Matthau|Lee Remick
3039,7.5,1983,http://ia.media-imdb.com/images/M/MV5BMTc0ODg5NjYwNV5BMl5BanBnXkFtZTcwMDU5MzY0MQ@@._V1._SX97_SY140_.jpg,John Landis,Denholm Elliott|Dan Aykroyd|Maurice Woods|Richard D. Fisher Jr.|Jim Gallagher
3040,6.2,1979,http://ia.media-imdb.com/images/M/MV5BMjAyNTM0ODMzMl5BMl5BanBnXkFtZTcwMTU1NDY0MQ@@._V1._SX97_SY140_.jpg,Ivan Reitman,Bill Murray|Harvey Atkin|Kate Lynch|Russ Banham|Kristine DeBell
3041,3.4,1984,http://ia.media-imdb.com/images/M/MV5BOTU1NDkwODAxMF5BMl5BanBnXkFtZTcwMzEyMzExNQ@@._V1._SX99_SY140_.jpg,Ken Wiederhorn,Richard Mulligan|Hamilton Camp|John Mengatti|Kim Richards|Archie Hahn
3042,3.2,1986,,George Mendeluk,Sally Kellerman|Patrick Dempsey|Al Waxman|Isabelle Mejias|Shannon Tweed
3043,2.9,1992,http://ia.media-imdb.com/images/M/MV5BMTc2MzMwNzczNl5BMl5BanBnXkFtZTcwMDkzOTM1MQ@@._V1._SX100_SY137_.jpg,Robert Logan,Corey Feldman|Jack Nance|Sarah Douglas|Bojesse Christopher|Brad Grunberg
3044,7.0,1991,http://ia.media-imdb.com/images/M/MV5BMTQ2OTY5OTkyNV5BMl5BanBnXkFtZTYwNTIzNDE5._V1._SX75_SY140_.jpg,Kenneth Branagh,Kenneth Branagh|Andy Garcia|Derek Jacobi|Wayne Knight|Hanna Schygulla
3045,7.0,1992,http://ia.media-imdb.com/images/M/MV5BMjIxODM3MTI4M15BMl5BanBnXkFtZTcwNTIzNzU2NA@@._V1._SX93_SY140_.jpg,Kenneth Branagh,Hugh Laurie|Kenneth Branagh|Stephen Fry|Alphonsia Emmanuel|Emma Thompson
3046,6.5,1995,http://ia.media-imdb.com/images/M/MV5BMTgyODczMDQ5Nl5BMl5BanBnXkFtZTcwMzQwNzUyMQ@@._V1._SX98_SY140_.jpg,Maria Maggenti,Laurel Holloman|Maggie Moore|Kate Stafford|Sabrina Artel|Toby Poser
3049,5.8,1967,http://ia.media-imdb.com/images/M/MV5BMTM5NjQ0NDk0OV5BMl5BanBnXkFtZTcwODg1NTYyMQ@@._V1._SX99_SY140_.jpg,Richard Lester,Michael Crawford|John Lennon|Roy Kinnear|Lee Montague|Jack MacGowran
3050,6.0,1999,http://ia.media-imdb.com/images/M/MV5BMTQ3ODc3NTQxNl5BMl5BanBnXkFtZTcwMTc2NjcxMQ@@._V1._SX99_SY140_.jpg,Craig Bolotin,Usher Raymond|Forest Whitaker|Rosario Dawson|Robert Ri'chard|Judd Nelson
3051,6.1,1999,http://ia.media-imdb.com/images/M/MV5BMjE3NDY0OTIwNl5BMl5BanBnXkFtZTcwMTY4MTU1MQ@@._V1._SX98_SY140_.jpg,Wayne Wang,Susan Sarandon|Natalie Portman|Hart Bochner|Eileen Ryan|Ray Baker
3052,7.4,1999,http://ia.media-imdb.com/images/M/MV5BMTYwMzkzNDQ1MV5BMl5BanBnXkFtZTcwMjAxNTEzMQ@@._V1._SX97_SY140_.jpg,Kevin Smith,Bud Cort|Barret Hackney|Jared Pfennigwerth|Kitao Sakurai|George Carlin
3053,6.4,1999,http://ia.media-imdb.com/images/M/MV5BMjAyMDMwMjg4Nl5BMl5BanBnXkFtZTcwMzM2NDU2MQ@@._V1._SX100_SY136_.jpg,Luc Besson,Rab Affleck|Stéphane Algoud|Edwin Apps|David Bailie|David Barber
3054,5.7,1998,http://ia.media-imdb.com/images/M/MV5BMTkyNDQxOTg5MF5BMl5BanBnXkFtZTYwODA2MDE3._V1._SX97_SY140_.jpg,Kunihiko Yuyama|Michael Haigney,Veronica Taylor|Jay Goede|Rachael Lillis|Eric Stuart|Madeleine Blaustein
3055,7.0,1999,http://ia.media-imdb.com/images/M/MV5BMTAwNjY2MTgzMDReQTJeQWpwZ15BbWU3MDMwNTgyMjE@._V1._SX100_SY136_.jpg,Atom Egoyan,Bob Hoskins|Arsinée Khanjian|Elaine Cassidy|Sheila Reid|Nizwar Karanj
3056,6.1,1999,http://ia.media-imdb.com/images/M/MV5BMTY4MTUxNzM4Ml5BMl5BanBnXkFtZTcwOTM0OTYyMQ@@._V1._SX97_SY140_.jpg,Richard Shepard,Maura Tierney|Adrien Brody|James Naughton|Laila Robins|Terry Kinney
3057,6.3,1998,http://ia.media-imdb.com/images/M/MV5BMTI1MTYxMTY0MV5BMl5BanBnXkFtZTcwNjQ3MDAyMQ@@._V1._SX99_SY140_.jpg,Daniel Pyne,Miguel Ferrer|John Livingston|Yasiin Bey|John Slattery|Allison Dean
3058,4.5,1940,http://ia.media-imdb.com/images/M/MV5BMzg0NDcyNjA4MV5BMl5BanBnXkFtZTcwNjA0Mzk0NQ@@._V1._SX99_SY140_.jpg,William Nigh,Boris Karloff|Maris Wrixon|Gene O'Donnell|Dorothy Vaughan|Gertrude Hoffman
3060,7.5,1991,http://ia.media-imdb.com/images/M/MV5BMTc5NzE2OTcyMV5BMl5BanBnXkFtZTcwNTc3MTUyMQ@@._V1._SX100_SY134_.jpg,Alan Parker,Robert Arkins|Michael Aherne|Angeline Ball|Maria Doyle Kennedy|Dave Finnegan
3061,7.6,1942,http://ia.media-imdb.com/images/M/MV5BMTUyODU0OTUwMF5BMl5BanBnXkFtZTgwMTE4NTQzMjE@._V1._SX93_SY140_.jpg,Mark Sandrich,Bing Crosby|Fred Astaire|Marjorie Reynolds|Virginia Dale|Walter Abel
3062,7.8,1962,http://ia.media-imdb.com/images/M/MV5BMTc0MTAxMjk3NV5BMl5BanBnXkFtZTcwMzc2NzIzMQ@@._V1._SX100_SY135_.jpg,Ken Annakin|Andrew Marton|Bernhard Wicki|Gerd Oswald|Darryl F. Zanuck,Eddie Albert|Paul Anka|Arletty|Jean-Louis Barrault|Richard Beymer
3063,5.3,1992,http://ia.media-imdb.com/images/M/MV5BMTUyMjI1NjA1M15BMl5BanBnXkFtZTgwMDQ2Mzk5MDE@._V1._SX94_SY140_.jpg,Katt Shea,Sara Gilbert|Drew Barrymore|Tom Skerritt|Cheryl Ladd|Alan Stock
3064,4.8,1997,http://ia.media-imdb.com/images/M/MV5BMTY4NTMzNjU2OF5BMl5BanBnXkFtZTcwODYyNjYxMQ@@._V1._SX100_SY137_.jpg,Kurt Voss,Jaime Pressly|Megan Edwards|Michael Des Barres|Greg Vaughan|Susan Tyrrell
3065,5.7,1995,http://ia.media-imdb.com/images/M/MV5BMzQ1MjY1MTcwN15BMl5BanBnXkFtZTcwMjkzMjM0MQ@@._V1._SX100_SY140_.jpg,Eric Bross,Adrien Brody|Michael J. Gallagher|Sybil Darrow|Tony Gillan|James E. Moriarty
3066,7.5,1970,http://ia.media-imdb.com/images/M/MV5BMTI4NjgwOTIzN15BMl5BanBnXkFtZTYwNjU1MzE5._V1._SX76_SY140_.jpg,Richard Fleischer|Kinji Fukasaku|Toshio Masuda,Martin Balsam|Sô Yamamura|Joseph Cotten|Tatsuya Mihashi|E.G. Marshall
3067,7.6,1988,http://ia.media-imdb.com/images/M/MV5BOTI3NTU1OTk0MF5BMl5BanBnXkFtZTcwNzg0NDgxMQ@@._V1._SX97_SY140_.jpg,Pedro Almodóvar,Carmen Maura|Antonio Banderas|Julieta Serrano|María Barranco|Rossy de Palma
3068,7.8,1982,http://ia.media-imdb.com/images/M/MV5BMTU5MzMwMzAzM15BMl5BanBnXkFtZTcwNjYyMjA0Mg@@._V1._SX90_SY140_.jpg,Sidney Lumet,Paul Newman|Charlotte Rampling|Jack Warden|James Mason|Milo O'Shea
3070,6.4,1984,http://ia.media-imdb.com/images/M/MV5BMTk3OTAwNDQwOF5BMl5BanBnXkFtZTgwOTE0MzQxMDE@._V1._SX95_SY140_.jpg,W.D. Richter,Peter Weller|John Lithgow|Ellen Barkin|Jeff Goldblum|Christopher Lloyd
3071,7.4,1988,http://ia.media-imdb.com/images/M/MV5BMTQ2MjA4MTcwOF5BMl5BanBnXkFtZTgwNTI4OTI1MDE@._V1._SX95_SY140_.jpg,Ramón Menéndez,Edward James Olmos|Estelle Harris|Mark Phelan|Virginia Paris|Eliot
3072,7.1,1987,http://ia.media-imdb.com/images/M/MV5BMjIwMDY0NzYyMF5BMl5BanBnXkFtZTcwOTE5NDk0NA@@._V1._SX93_SY140_.jpg,Norman Jewison,Cher|Nicolas Cage|Vincent Gardenia|Olympia Dukakis|Danny Aiello
3073,6.2,1965,http://ia.media-imdb.com/images/M/MV5BMjA0MzE0NzM1MF5BMl5BanBnXkFtZTcwMjA0MjAwMQ@@._V1._SX100_SY133_.jpg,Vincente Minnelli,Elizabeth Taylor|Richard Burton|Eva Marie Saint|Charles Bronson|Robert Webber
3074,7.6,1972,http://ia.media-imdb.com/images/M/MV5BMTc2NDQ5MTA1Nl5BMl5BanBnXkFtZTcwNDEzODQ2Mw@@._V1._SX92_SY140_.jpg,Sydney Pollack,Robert Redford|Will Geer|Delle Bolton|Josh Albee|Joaquín Martínez
3075,7.8,1965,http://ia.media-imdb.com/images/M/MV5BMTkzNDk3Mzg5MV5BMl5BanBnXkFtZTcwNjA5MTM1Mg@@._V1._SX99_SY140_.jpg,Roman Polanski,Catherine Deneuve|Ian Hendry|John Fraser|Yvonne Furneaux|Patrick Wymark
3076,7.5,1963,http://ia.media-imdb.com/images/M/MV5BMjE0MTgxNTgwMV5BMl5BanBnXkFtZTcwNzE1OTMyMQ@@._V1._SX95_SY140_.jpg,Billy Wilder,Jack Lemmon|Shirley MacLaine|Lou Jacobi|Bruce Yarnell|Herschel Bernardi
3077,8.3,1998,http://ia.media-imdb.com/images/M/MV5BMjAwNjYxMzUwNF5BMl5BanBnXkFtZTcwMjI3OTgxMQ@@._V1._SX99_SY140_.jpg,Michael Apted,Bruce Balden|Jacqueline Bassett|Symon Basterfield|Andrew Brackfield|John Brisby
3079,7.1,1999,http://ia.media-imdb.com/images/M/MV5BMTUwMDIwNDMyN15BMl5BanBnXkFtZTcwNTAyNTEzMQ@@._V1._SX99_SY140_.jpg,Patricia Rozema,Hannah Taylor Gordon|Talya Gordon|Lindsay Duncan|Bruce Byron|James Purefoy
3081,7.4,1999,http://ia.media-imdb.com/images/M/MV5BMTY4NjMzNDY2N15BMl5BanBnXkFtZTcwNDMyMDI5MQ@@._V1._SX100_SY139_.jpg,Tim Burton,Johnny Depp|Christina Ricci|Miranda Richardson|Michael Gambon|Casper Van Dien
3082,6.4,1999,http://ia.media-imdb.com/images/M/MV5BMjA0MzUyNjg0MV5BMl5BanBnXkFtZTcwNDY5MDg0NA@@._V1._SX93_SY140_.jpg,Michael Apted,Pierce Brosnan|Sophie Marceau|Robert Carlyle|Denise Richards|Robbie Coltrane
3083,7.9,1999,http://ia.media-imdb.com/images/M/MV5BMjE3OTg3MTk2NV5BMl5BanBnXkFtZTcwNzA4ODMyMQ@@._V1._SX77_SY140_.jpg,Pedro Almodóvar,Cecilia Roth|Marisa Paredes|Candela Peña|Antonia San Juan|Penélope Cruz
3084,6.5,1998,,Doug Block,Joey Anuff|Justin Hall|Jaime Levy|Julie Peterson|Howard Rheingold
3086,7.4,1934,http://ia.media-imdb.com/images/M/MV5BMTU2NTQwNzc0NV5BMl5BanBnXkFtZTcwOTU4NTgxMQ@@._V1._SX98_SY140_.jpg,Gus Meins|Charley Rogers,Virginia Karns|Charlotte Henry|Felix Knight|Florence Roberts|Henry Brandon
3087,7.0,1988,http://ia.media-imdb.com/images/M/MV5BNDExOTQxODQzMV5BMl5BanBnXkFtZTgwMDg1Njc1MzE@._V1._SX93_SY140_.jpg,Richard Donner,Bill Murray|Karen Allen|John Forsythe|John Glover|Bobcat Goldthwait
3088,8.1,1950,http://ia.media-imdb.com/images/M/MV5BNDAxNzI5NDI0N15BMl5BanBnXkFtZTcwNTc2Njk3OA@@._V1._SX93_SY140_.jpg,Henry Koster,James Stewart|Josephine Hull|Peggy Dow|Charles Drake|Cecil Kellaway
3089,8.4,1948,http://ia.media-imdb.com/images/M/MV5BMjIzMzAyMzg1Nl5BMl5BanBnXkFtZTgwMzMyNzk0MTE@._V1._SX97_SY140_.jpg,Vittorio De Sica,Lamberto Maggiorani|Enzo Staiola|Lianella Carell|Gino Saltamerenda|Vittorio Antonucci
3090,7.9,1987,http://ia.media-imdb.com/images/M/MV5BMTUxMzcwODYwNV5BMl5BanBnXkFtZTcwMTk5MzYyMQ@@._V1._SX99_SY140_.jpg,John Sayles,Chris Cooper|Mary McDonnell|Will Oldham|David Strathairn|Ken Jenkins
3091,8.0,1980,http://ia.media-imdb.com/images/M/MV5BMTU4NDc5Mjk5OF5BMl5BanBnXkFtZTcwMDkyNjcyMQ@@._V1._SX100_SY140_.jpg,Akira Kurosawa,Tatsuya Nakadai|Tsutomu Yamazaki|Ken'ichi Hagiwara|Jinpachi Nezu|Hideji Ôtaki
3093,7.7,1971,http://ia.media-imdb.com/images/M/MV5BMTcwMzMzMzUwMl5BMl5BanBnXkFtZTcwMjI1ODAwMQ@@._V1._SX96_SY140_.jpg,Robert Altman,Warren Beatty|Julie Christie|Rene Auberjonois|William Devane|John Schuck
3094,7.8,1987,http://ia.media-imdb.com/images/M/MV5BMjA2ODgxMjM1Ml5BMl5BanBnXkFtZTcwNTczNzgyMQ@@._V1._SX98_SY140_.jpg,James Ivory,James Wilby|Hugh Grant|Rupert Graves|Denholm Elliott|Simon Callow
3095,8.2,1940,http://ia.media-imdb.com/images/M/MV5BMzgzNjcxNjg2M15BMl5BanBnXkFtZTcwMjQxNDQ3Mg@@._V1._SX94_SY140_.jpg,John Ford,Henry Fonda|Jane Darwell|John Carradine|Charley Grapewin|Dorris Bowdon
3097,8.1,1940,http://ia.media-imdb.com/images/M/MV5BMjI3ODcwODcwOF5BMl5BanBnXkFtZTgwMTgwMDI0MjE@._V1._SX97_SY140_.jpg,Ernst Lubitsch,Margaret Sullavan|James Stewart|Frank Morgan|Joseph Schildkraut|Sara Haden
3098,7.6,1984,http://ia.media-imdb.com/images/M/MV5BMTQ0MzQ4ODQzNV5BMl5BanBnXkFtZTcwNTY2NzI0MQ@@._V1._SX100_SY138_.jpg,Barry Levinson,Robert Redford|Robert Duvall|Glenn Close|Kim Basinger|Wilford Brimley
3099,6.3,1975,http://ia.media-imdb.com/images/M/MV5BMTY1MzY0MTk3OF5BMl5BanBnXkFtZTcwNzU5MDEzMQ@@._V1._SX98_SY140_.jpg,Hal Ashby,Warren Beatty|Julie Christie|Goldie Hawn|Lee Grant|Jack Warden
3100,7.3,1992,http://ia.media-imdb.com/images/M/MV5BMTM2Nzc5MjI4NF5BMl5BanBnXkFtZTYwNzgwMjc5._V1._SX99_SY140_.jpg,Robert Redford,Craig Sheffer|Brad Pitt|Tom Skerritt|Brenda Blethyn|Emily Lloyd
3101,6.9,1987,http://ia.media-imdb.com/images/M/MV5BMTcyODA3NjcxMl5BMl5BanBnXkFtZTcwOTY1NTk3OA@@._V1._SX93_SY140_.jpg,Adrian Lyne,Michael Keaton|Glenn Close|Anne Archer|Ellen Hamilton Latzen|Stuart Pankin
3102,6.4,1985,http://ia.media-imdb.com/images/M/MV5BMTM3MDQwNDQyNl5BMl5BanBnXkFtZTYwODQ0Njk4._V1._SX77_SY140_.jpg,Richard Marquand,Maria Mayenzet|Peter Coyote|Dave Austin|Richard Partlow|Lance Henriksen
3103,6.2,1990,http://ia.media-imdb.com/images/M/MV5BMjI2MTI5NDM1N15BMl5BanBnXkFtZTcwNDY5MzI3NA@@._V1._SX93_SY140_.jpg,Martin Ritt,Jane Fonda|Robert De Niro|Swoosie Kurtz|Martha Plimpton|Harley Cross
3104,7.6,1988,http://ia.media-imdb.com/images/M/MV5BMTg0MTg2NTgyM15BMl5BanBnXkFtZTcwMzI3ODMyMQ@@._V1._SX97_SY140_.jpg,Martin Brest,Robert De Niro|Charles Grodin|Yaphet Kotto|John Ashton|Dennis Farina
3105,7.8,1990,http://ia.media-imdb.com/images/M/MV5BNzQ3MjkxNjM0MF5BMl5BanBnXkFtZTcwMTMzMjk3OA@@._V1._SX93_SY140_.jpg,Penny Marshall,Robert De Niro|Robin Williams|Julie Kavner|Ruth Nelson|John Heard
3107,6.7,1991,http://ia.media-imdb.com/images/M/MV5BMTY2NTI5ODIwOV5BMl5BanBnXkFtZTcwMDI2ODMzMQ@@._V1._SX100_SY140_.jpg,Ron Howard,Kurt Russell|William Baldwin|Robert De Niro|Donald Sutherland|Jennifer Jason Leigh
3108,7.6,1991,http://ia.media-imdb.com/images/M/MV5BMTkwMjQ3ODY2OV5BMl5BanBnXkFtZTcwNzMwOTc0NA@@._V1._SX99_SY140_.jpg,Terry Gilliam,Jeff Bridges|Adam Bryant|Paul J. Lombardi|David Hyde Pierce|Ted Ross
