6217,A series of overlapping stories about four suburban families dealing with different maladies. Esther...
6218,The daughter of orthodox Sikh rebels against her parents' traditionalism by running off to Germany with a football team (soccer in America).
6219,
6220,A young man with an unusual connection to rats uses them at his own sociopathic will.
6222,A young woman struggles with depression during her first year at Harvard. Based on Elizabeth Wurtzel's novel.
6223,An out-of-control speed freak is introduced his drug of choice's creator by his dealer. A massive three-day adventure ensues.
6228,An escaped prisoner and a stuffy law professor vie for the hand of a spirited schoolteacher.
6229,"Story of two men drag racing across the USA in a primer grey 55 chevy. Wilson is the mechanic, James Taylor is the driver."
6230,"The story of the friendship between a star pitcher, wise to the world, and a half-wit catcher, as they cope with the catcher's terminal illness through a baseball season."
6231,Bio of swing band leader 'Benny Goodman' from age 10 (1919) to his landmark Carnegie Hall band concert in 1938...
6232,Married couple  and  have longed lived in northern Kenya for George's work as the senior game warden of the region...
6233,A businessman shows up in Washington to lobby agendas that are friendly to his construction plans. His...
6234,A psychiatrist attempts to uncover a troubled stable boy's disturbing obsession with horses.
6235,"A boy in Nazi Germany, trying to conceal that he is Jewish, joins the Hitler Youth."
6236,"True story of the life of Jimmy Piersall, who battled mental illness to achieve stardom in major league baseball."
6237,The biography of the Bandleader Glenn Miller from his beginnings to his death over the English Channel in December 1944...
6238,"A man wanting to stay in the US enters into a marriage of convenience, but it turns into more than that."
6239,An Edinburgh professor and assorted colleagues follow an explorer's trail down an extinct Icelandic volcano to the earth's center.
6242,"A mysterious video kills whoever views it, unless that viewer can solve its mystery."
6243,"Reiko takes Yoichi into hiding when her son begins to display frightening powers. Meanwhile, Mai Takano and the authorities begin a desperate search for them, as the mysterious Ring curse spreads..."
6245,Taxi dancer Charity continues to have Faith in the human race despite apparently endless disappointments at its hands...
6249,"Two straight men mistakenly end up on a ""gays only"" cruise."
6250,Friends on a camping trip discover that the town they're vacationing in is being plagued in an unusual fashion by parasitic aliens from outer space.
6251,"When Piglet comes up missing his Hundred Acre Wood friends use Piglet's own Book of Memories to find him, discovering along the way just how big a role he's played in their lives."
6252,A small-town woman tries to achieve her goal of becoming a flight attendant.
6254,"Unfounded suspicions lead a married couple to begin divorce proceedings, whereupon they start undermining each other's attempts to find new romance."
6260,Marcellus is a tribune in the time of Christ. He is in charge of the group that is assigned to crucify Jesus...
6263,A DEA agent investigates the disappearance of a legendary Army ranger drill sergeant and several of his cadets during a training exercise gone severely awry.
6264,The only way to save Earth from catastrophe is to drill down to the core and set it spinning again.
6265,"When a presidential candidate dies unexpectedly in the middle of the campaign, Washington, D.C. alderman, Mays Gilliam is unexpectedly picked as his replacement."
6266,"An American teenager learns that her father is a wealthy British politician running for office. Although she is eager to find him, she realizes it could cause a scandal and cost him the election."
6267,"An aging hitman gets a contract to kill a general in Buenos Aires. But when his mark becomes unavailable, he becomes involved in Argentinian tango culture."
6269,"In 1995 Director Steve James (Hoop Dreams) returned to rural Southern Illinois to reconnect with Stevie Fielding, a troubled young boy he had been an 'Advocate Big Brother' to ten years earlier."
6270,A collection of tales based upon the actual dreams of director Akira Kurosawa.
6271,"A committed film director struggles to complete his movie while coping with a myriad of crises, personal and professional, among the cast and crew."
6273,A potentially violent screenwriter is a murder suspect until his lovely neighbor clears him. But she begins to have doubts...
6279,An aging gambler on a losing streak attempts to rob a casino in Monte Carlo. But someone's already tipped off the cops before he even makes a move.
6281,"Stuart Shepard finds himself trapped in a phone booth, pinned down by an extortionist's sniper rifle."
6283,"A terrorist explosion releases a deadly virus on the masses, and it's up the bounty-hunting Bebop crew to catch the cold-blooded culprit."
6284,"Documentary on comedian Eddie Griffin who heads back home to a family reunion, which includes two uncles - one a porn director and the other an ex-pimp."
6286,"The second part of Aki Kaurismäki's ""Finland"" trilogy, the film follows a man who arrives in Helsinki..."
6287,"Dave Buznik is a businessman who is wrongly sentenced to an anger-management program, where he meets an aggressive instructor."
6288,A group of over-achieving Asian-American high school seniors enjoy a power trip when they dip into extra-curricular criminal activities.
6290,Two teenage couples traveling across the backwoods of Texas searching for urban legends of murder end up as prisoners of a bizarre and sadistic backwater family of serial killers.
6291,"Sixteen-year-old Lilja and her only friend, the young boy Volodja, live in Estonia, fantasizing about a better life. One day, Lilja falls in love with Andrej, who is going to Sweden, and invites Lilja to come along and start a new life."
6294,"Based on the very underground comic book, a Tibetan monk becomes a mentor to a young street kid whom he can teach to protect a scroll."
6296,Mockumentary captures the reunion of 1960s folk trio the Folksmen as they prepare for a show at The Town Hall to memorialize a recently deceased concert promoter.
6297,A wrongfully convicted boy is sent to a brutal desert detention camp where he joins the job of digging holes for some mysterious reason.
6298,"A senator arranges for his son, a rich white kid who fancies himself black, to be kidnapped by a couple of black actors pretending to be murderers to try and shock him out of his plans to become a rapper."
6299,"Documentary on the migratory patterns of birds, shot over the course of three years on all seven continents."
6300,"Four small gangsters from Copenhagen trick a gangster boss: they take over 4,000,000 kroner which they were supposed to bring him..."
6301,A young American and his English wife come to rural England and face increasingly vicious local harassment.
6303,A group of scientists investigates a deadly new alien virus before it can spread.
6304,"A teenager is part of an interactive video game where he kills innocent victims. Later, the murders become real."
6305,"In an oppressive future, a fireman whose duty is to destroy all books begins to question his task."
6306,"First-time filmmaker and award-winning photographer Sam Jones documents the recording of Wilco's album, ""Yankee Hotel Foxtrot."""
6308,"District Attorney Tom Logan is set for higher office, at least until he becomes involved with defence..."
6314,A wise-cracking husband and wife team of ex-Spies arrive in New Orleans on maternity leave with their baby girl...
6315,Molly is a high school track coach who knows just as much about football as anyone else on the planet...
6316,"An adaption of ""The Wizard of Oz"" that tries to capture the essence of the African American experience."
6318,"Rich playboy Charley Pearl meets Vicki Anderson, singer at a nightclub in Las Vegas. But she's a gangster's-moll..."
6319,"Veronique, living with her divorced mother, is going on holiday to Mauritius with her father. To impress a local boy..."
6320,On their 16th anniversary a married couple's trip to a Beverly Hills mall becomes the stage for personal revelations and deceptions.
6322,"Jake Vig (Burns) is a consummate grifter about to pull his biggest con yet, one set to avenge his friend's murder. But his last scam backfired, leaving him indebted to a mob boss (Hoffman) and his enforcer."
6323,"Stranded at a desolate Nevada motel during a nasty rain-storm, ten strangers become acquainted with each other when they realize that they're being killed off one by one."
6327,A documentary examining the decade of the 1970s as a turning point in American cinema. Some of today's best filmmakers interview the influential directors of that time.
6328,"In the midst of the Chechen War, a remote psychiatric institution is left without staff leaving the patients to fend for themselves. Based on a true story."
6331,Spellbound follows eight teenagers on their quest to win the 1999 National Spelling Bee.
6332,"Lizzie McGuire has graduated from middle school and takes a trip to Rome, Italy with her class. And what was supposed to be only a normal trip, becomes a teenager's dream come true."
6333,"The X-Men band together to find a mutant assassin who has made an attempt on the President's life, while the Mutant Academy is attacked by military forces."
6334,A troubled young woman is encouraged by a teacher to enter a poetry contest.
6335,A police detective in a South American country is dedicated to hunting down a revolutionary guerilla leader.
6337,A bank manager with: (a) a gambling problem and (b) access to a multimillion dollar account gets into a messy situation. Based on the story of the largest one-man bank fraud in Canadian history.
6338,Two men get laid off and have to become stay-at-home dads when they can't find jobs. This inspires them to open their own day-care center.
6339,A teacher and a gangster meet by chance in a small town pharmacy. As a friendship of sorts develops between these opposite personalities...
6341,"Quiet, unassuming Adam is changing in a major way, thanks to his new girlfriend, art student Evelyn. Adam's friends are a little freaked by the transformation."
6344,"Thirty-year-old Hlynur still lives with his mother and spends his days drinking, watching porn and surfing..."
6345,Hopefuls try out before a demanding director for a part in a new musical.
6347,"An aspiring DJ, from the South Bronx, and his best friend, a promoter, try to get into show business by exposing people to hip-hop music and culture."
6350,A young boy and a girl with a magic crystal must race against pirates and foreign agents in a search for a legendary floating castle.
6352,Kevin Laird is a Beverly Hills school teacher by day and a mystery man by night. Using his lambada dance...
6354,"Jonas Cord is a disagreeable rich young tycoon on the corporate make, with some subplots about booze, broads and Hollywood in the 1930's."
6355,"After writing a tell-all book about her days in the dance troupe ""Barry Nichols and Les Girls"", Sybil..."
6356,Lawman Wyatt Earp and outlaw Doc Holliday form an unlikely alliance which culminates in their participation in the legendary Gunfight at the O.K. Corral.
6357,"C.K. Dexter-Haven, a successful popular jazz musician, lives in a mansion near his ex-wife's Tracy Lord's family estate..."
6358,Fred and Lilly are a divorced pair of actors who are brought together by Cole Porter who has written a musical version of The Taming of the Shrew...
6365,"Neo and the rebel leaders estimate that they have 72 hours until 250,000 probes discover Zion and destroy it and its inhabitants. During this, Neo must decide how he can save Trinity from a dark fate in his dreams."
6367,"Aaaah... it's New York City in 1962, and love is blooming between a journalist and a feminist advice author, who's falling head over heels despite her beau's playboy lifestyle."
6368,This documentary about the culture of intense cinephilia in New York City reveals the impassioned world of five obsessed movie buffs...
6370,"A strait-laced French student moves into an apartment in Barcelona with a cast of six other characters from all over Europe. Together, they speak the international language of love and friendship."
6371,
6373,A guy who complains about God too often is given almighty powers to teach him how difficult it is to run the world.
6374,"Right before his daughter's wedding, a mild-mannered foot doctor discovers that his new in-laws are international smugglers."
6377,"After his son is captured in the Great Barrier Reef and taken to Sydney, a timid clownfish sets out on a journey to bring him home."
6378,"After being betrayed and left for dead in Italy, Charlie Croker and his team plan an elaborate gold heist against their former ally."
6379,"Six people find themselves trapped in the woods of West Virginia, hunted down by ""cannibalistic mountain men grossly disfigured through generations of in-breeding."""
6380,"Documentary on the Friedmans, a seemingly typical, upper-middleclass Jewish family whose world is instantly transformed when the father and his youngest son are arrested and charged with shocking and horrible crimes."
6382,"A violin prodigy and his father travel to Beijing, where the father seeks the means to his son's success while the son struggles to accept the path laid before him."
6383,Brian O'Conner and childhood friend Roman Pearce are re-united by the FBI to bring down a Miami drug exporter in exchange for clear records.
6384,The story of a petty thief who meets an innocent young woman and brings her into his world of crime while she teaches him the lessons of enjoying life and being loved.
6385,"A contemporary story of love, rejection and triumph as a young Maori girl fights to fulfill a destiny her grandfather refuses to recognize."
6386,"A naive half-Indian, half-white man evolves into a hardened killer as he tracks down his parents' murderers."
6387,"A romantic and action packed story of three best friends, a group of high end art thieves, who come into trouble when a love-triangle forms between them."
6392,In 1825 an English aristocrat is captured by Indians. He lives with them and begins to understand/accept their lifestyles. Eventually he is accepted as part of the tribe and becomes their leader.
6394,"In 1909, when John Fain's gang kidnaps Big Jake McCandles' grandson and hold him for ransom, Big Jake sets out to rescue the boy."
6395,"The military attempts to contain a manmade combat virus that causes death and permanent insanity in those infected, as it overtakes a small Pennsylvania town."
6398,"Almost in breadth and depth of a documentary, this movie depicts an auto race during the 70s on the..."
6400,"Oscar-winning documentary that documents a murder trial in which a 15-year-old African-American is wrongfully accused of a 2000 murder in Jacksonville, Florida."
6401,"After the Civil War, Cord McNally searches for the traitor whose perfidy caused the defeat of McNally's unit and the loss of a close friend."
6404,During a day in their honeymoon a couple is separated by the city's lust and the desires it produces.
6405,The treasure seeking adventures of young Jim Hawkins and pirate captain Long John Silver.
6406,"Two horror tales based on short stories by Edgar Allan Poe directed by two famous horror directors, George A. Romero and Dario Argento."
6407,"During the housing shortage of the Summer Olympic Games in 1964, two men and a woman share a small apartment in Tokyo, and the older man soon starts playing Cupid to the younger pair."
6408,Hilarious documentary on the wildlife of the Namib Desert.
6409,"When a town boss confiscates homesteader's supplies after gold is discovered nearby, a tough cowboy risks his life to try and get it to them."
6412,"Kent, the unscrupulous boss of Bottleneck has Sheriff Keogh killed when he asks one too many questions..."
6413,"Sonny Steele used to be a rodeo star, but his next appearance is to be on a Las Vegas stage, wearing a suit covered in lights..."
6415,"Cinecitta, the huge movie studio outside Rome, is 50 years old and Fellini is interviewed by a Japanese..."
6416,A fast-taking wheeler-dealer corporal in a Malaysian POW camp during WWII uses bribery and larceny to take de facto control of the camp from his senior officers.
6422,"In Shenandoah, Virginia, widower farmer Charlie Anderson lives a peaceful life with his six sons - Jacob..."
6424,"Angelo ""Snaps"" Provolone made his dying father a promise on his deathbed: he would leave the world of crime and become an honest businessman..."
6425,"Antoine and Kenny Tyler are NCAA college basketball players, and Antoine is the star. Suddenly Antoine..."
6428,"Nun Sara is on the run in Mexico and is saved from cowboys by Hogan, who is preparing for a future mission to capture a French fort. The pair become good friends, but Sara never does tell him the true reason behind her being outlawed."
6429,The journey of a prized rifle from one ill-fated owner to another parallels a cowboy's search for a murderous fugitive.
6430,"The July 3rd, 1973 historic concert of the 'leper Messiah'. This was to be David Bowie's last concert..."
6431,A group of young Marines have adventures in love and war.
6433,"A man travels around a city with a camera slung over his shoulder, documenting urban life with dazzling invention."
6434,"A platoon of special ops are tasked to parachute into the remote Burmese jungle and destroy a strategic Japanese radar station, but getting out isn't as easy."
6435,"During WWII, a submarine's second in command inherits the problem of torpedoes that don't explode. When on shore, he is eager to win back his ex-wife."
6436,"The story about the relationship between a rebellious 50s teenager and his abusive father, based on the memoirs of writer and literature professor Tobias Wolff."
6437,"When spy chief Bob Sharkey finds out one of his agents-in-training is actually a Nazi double agent, his strategic decision not to arrest him results in tragedy."
6439,"In 1945, an American Infantry company sets up an artillery observation post but tensions between captain Cooney and lieutenant Costa run high."
6440,A renowned New York playwright is enticed to California to write for the movies and discovers the hellish truth of Hollywood.
6441,"In 1940, the British Royal Air Force fights a desperate battle vs. the Nazi Germany Air Force for control of British air space to prevent a Nazi invasion of Britain."
6442,"In 1931, a young soldier (Fernando) deserts from the army and falls into a country farm, where he is..."
6446,"Texas Ranger Jake Cutter arrests gambler Paul Regret, but soon finds himself teamed with his prisoner in an undercover effort to defeat a band of renegade arms merchants and thieves known as Comancheros."
6447,Lieutenant McAllister is ordered to transport several ammunition wagons to another fort through Apache...
6448,"After a plane crash in the Sahara, one of the survivors says he's an airplane designer and they can make a flyable plane from the wreckage."
6450,"A Marine and a Nun, The Marine is shipwrecked on a Pacific Island and the Nun has been left behind there, they find comfort in one another as the two wait out the war."
6453,"In this blend of documentary and fictional narrative from pioneering filmmaker Robert Flaherty, the everyday trials of life on Ireland's unforgiving Aran Islands are captured with attention to naturalistic beauty and historical detail."
6454,"A lawyer defends her father accused of war crimes, but there is more to the case than she suspects."
6455,Sam and George strike gold in Alaska. George sends Sam to Seattle to bring George's fiancée back to Alaska...
6457,The World War II story of the British Navy's effort to defeat Nazi Germany's most powerful warship.
6458,"A young pilot in the German air force of 1918, disliked as lower-class and unchivalrous, tries ambitiously to earn the medal offered for 20 kills."
6459,"The story of the final years of the respected World War II German general, Erwin Rommel."
6460,"An unassuming office worker is arrested and stands trial, but he is never made aware of his charges."
6461,The neighbors of a frontier family turn on them when it is suspected that their adopted daughter was stolen from the local Kiawa tribe.
6462,"After the Civil War, ex-Union Colonel John Henry Thomas and ex-Confederate Colonel James Langdon are..."
6463,"The life and times of Baltimore film maker and midnight movie pioneer, John Waters. Intercut with a..."
6464,"Two dim-witted teenage boys, are forced to save the fast-food restaurant they work at from going out of business, despite a new-and-improved burger joint opening across the street that want to be the ""Top Dog"" in the fast food industry."
6465,Queen Elizabeth I travels to late twentieth-century Britain to discover a tawdry and depressing landscape...
6466,An Indian family is expelled from Uganda when Idi Amin takes power. They move to Mississippi and time passes...
6467,"Jenny Lamour wants to succeed in music hall. Her husband and accompanist is Maurice Martineau, a nice but jealous guy..."
6469,"J.D. Cahill is the toughest U.S. Marshal they've got, just the sound of his name makes bad guys stop in their tracks..."
6470,Cattle baron John Chisum joins forces with Billy the Kid and Pat Garrett to fight the Lincoln County land war.
6475,Eddie and Lou are a couple of two-bit con men on the lam from a loan shark. They hide out in someone's...
6476,Dan Merrick comes out from a shattering car accident with amnesia. He finds that he is married to Judith...
6477,"In 1858 France, Bernadette, an adolescent peasant girl, has a vision of ""a beautiful lady"" in the city dump..."
6478,A no account outlaw establishes his own particular brand of law and order and builds a town on the edges of civilization in this farcical western...
6480,"Millie comes to town in the roaring twenties to encounter flappers, sexuality and white slavers."
6481,Stewart McBain (Coleman) is a real-estate mogul who spends his living blowing up old buildings to make room to erect new buildings...
6482,Set back in the 80s when Harry met Lloyd in high school where they cross paths with a mean principal and a bunch of other outcasts much like themselves.
6484,Two LAPD detectives who moonlight in other fields investigate the murder of an up-and-coming rap group.
6485,"The Rugrats get tangled in an exotic adventure, where they're helped by the Thornberrys, a family that travels the world making nature documentaries."
6492,"During the Gorbachev years, Platon Makovski and his four buddies are university students who jump on the private capitalism movement..."
6493,A writer must turn out a novel in thirty days or face the wrath of loan sharks.
6497,The true story of the departure of the German occupiers from Paris in 1944.
6498,"Murphy is the sole survivor of his crew, that has been massacred by a German U-Boat in the closing days of World War II..."
6500,"In London in the 1970s, Scotland Yard police investigators think they have uncovered a case of vampirism..."
6502,"Four weeks after a mysterious, incurable virus spreads throughout the UK, a handful of survivors try to find sanctuary."
6503,The Angels investigate a series of murders which occur after the theft of a witness protection profile database.
6505,"A mourning son makes a deal to reanimate his one year dead mother, however things turn into an unexpected direction."
6506,Two very different hitmen find themselves to be in each other's way. They use all their skill to solve the problem.
6508,"The Bank is a thriller about banking, corruption and alchemy."
6509,"An almost accidental romance is kindled between a German woman in her mid-sixties and a Moroccan migrant worker around twenty-five years younger. They abruptly decide to marry, appalling everyone around them."
6510,Nick is a feckless television salesman who gets fired and impulsively decides that he and his girlfriend...
6511,"Jesus of Nazareth,the son of God raised by a Jewish carpenter. Based on the gospel of Luke in the New..."
6512,"A vagabond Viking adventurer and a Moor both compete to find ""The Mother of All Voices,"" a legendary golden bell near the Pillars of Hercules."
6516,An opportunistic Russian businessman tries to pass a mysterious impostor as the Grand Duchess Anastasia. But she is so convincing in her performance that even the biggest skeptics believe her.
6517,Babe Ruth becomes a baseball legend but is unheroic to those who know him.
6518,"In the Vietnam War, a bereaved US Navy A-6 Intruder tactical bomber pilot schemes with a hardened veteran to make an unauthorized air strike on Hanoi itself."
6519,"When an upwardly mobile couple find themselves unemployed and in debt, they turn to armed robbery in desperation."
6522,Roger Willoughby is considered to be a leading expert on sports fishing. He's written books on the subject...
6523,A fading baseball player is traded to a Japanese team and has trouble fitting into the society.
6524,An American scholar in Greece sets about improving a prostitute he's infatuated with.
6525,A high-class call girl accused of murder fights for the right to stand trial rather than be declared mentally incompetent.
6529,"In London, stuffy statesman Carter Harrison meets Toni, a Bohemian artist with a hot Italian temper..."
6530,
6531,"In medieval France, young lawyer Richard Courtois leaves Paris for the simpler life in the country. However..."
6533,The accidental mix-up of four identical plaid over-night bags leads to a series of increasingly wild and wacky situations.
6534,"Bruce Banner, a genetics researcher with a tragic past, suffers an accident that causes him to transform into a raging green monster when he gets angry."
6535,Elle Woods heads to Washington D.C. to join the staff of a congresswoman in order to pass a bill to ban animal testing.
6536,"The sailor of legend is framed by the goddess Eris for the theft of the Book of Peace, and must travel to her realm at the end of the world to retrieve it and save the life of his childhood friend Prince Proteus."
6537,A cybernetic warrior from a post-apocalyptic future travels back in time to protect a 19-year old drifter and his future wife from a most advanced robotic assassin and to ensure they both survive a nuclear attack.
6538,"A British mystery author visits her publisher's home in the South of France, where her interaction with his unusual daughter sets off some touchy dynamics."
6539,"Blacksmith Will Turner teams up with eccentric pirate ""Captain"" Jack Sparrow to save his love, the governor's daughter, from Jack's former pirate allies, who are now undead."
6541,"In an alternate Victorian Age world, a group of famous contemporary fantasy, SF and adventure characters team up on a secret mission."
6542,"September of 1944, a few days before Finland went out of the Second World War. A chained to a rock Finnish..."
6547,"Set in 1955, the residents of a small Montana community are forced to move their homes to make way for a new dam."
6548,Two loose-cannon narcotics cops investigate the flow of Ecstacy into Florida.
6549,"A teenager (Moore), disillusioned by too many examples of love gone wrong, refuses to believe that true love exists. Then this new guy (Ford) comes along..."
6550,"After a sudden attack on the MI5, Johnny English, Britain's most confident yet unintelligent spy, becomes Britain's only spy."
6552,An illegal Nigerian immigrant discovers the unpalatable side of London life.
6558,A homeless man and his young companion who survive by conning people meet a woman who may need them even more than they need her.
6559,"Misfits form their own opposing team to an elite peewee football team, coached by the elite team coach's brother."
6560,"An unconventional cop who doesn't take any bull, is paired up with an amazing detective to capture some powerful criminals but the cop soon realizes that his by the book partner has split personality disorder."
6561,"An impoverished backward nation declares a war on the United States of America, hoping to lose, but things don't go according to plan."
6562,Clay Spencer is a hard-working man who loves his wife and large family. He is respected by his neighbors and always ready to give them a helping hand...
6564,
6565,True story of the undersized Depression-era racehorse whose victories lifted not only the spirits of the team behind it but also those of their nation.
6566,"Carmen's caught in a virtual reality game designed by the Kids' new nemesis, the Toymaker (Stallone). It's up to Juni to save his sister, and ultimately the world."
6567,A criminal subculture operates among U.S. soldiers stationed in West Germany just before the fall of the Berlin wall.
6568,"After a series of Broadway flops, songwriter Bert Hanley (Dixon) goes to work at a musical camp for young performers. Inspired by the kids, he finds an opportunity to regain success by staging an altogether new production."
6571,"This is the story of those who live as if every day was a constant Sunday, those who spend their Mondays in the sun. The story of people who worked in a dockyard but are now unemployed."
6574,"A terrorist hunter is hired by a scientist to deactivate her android double, a walking, talking, murderous nuclear bomb which has gone amok in the big city and is about to explode."
6575,Agents force a former con man to help them nab a corrupt politician.
6577,This movie is suppose to be a sequel to the movie which starred Jean-Claude Van Damme. Only now the...
6581,"When a bored Holmes eagerly takes the case of Gabrielle Valladon after an attempt on her life, the search for her missing husband leads to Loch Ness and the legendary monster."
6582,"An officially ""dead"" cop is trained to become an extraordinarily unique assassin in service of the US president."
6583,"A Mad Max-esque post apocalyptic world provides the backdrop for a brutal, futuristic game resembling football..."
6584,"In comic Woody Allen's film debut, he took the Japanese action film ""International Secret Police: Key of Keys"" and re-dubbed it, changing the plot to make it revolve around a secret egg salad recipe."
6585,An ex con teams up with federal agents to help them with breaking up a moonshine ring.
6586,"It's the wedding of Jim and Michelle and the gathering of their families and friends, including Jim's old friends from high school and Michelle's little sister."
6587,"The violent story about how a criminal lesbian, a tough-guy hit-man with a heart of gold, and a mentally challenged man came to be best friends through a hostage."
6589,Four gay shorts are rolled into one 83-minute movie.
6592,An introspective dentist's suspicions about his wife's infidelity stresses his mental well being and family life to the breaking point.
6593,"An overworked mother and her daughter do not get along. When they switch bodies, each is forced to adapt to the other's life for one freaky Friday."
6595,An imprisoned drug kingpin offers a huge cash reward to anyone that can break him out of police custody and only the LAPD's Special Weapons and Tactics team can prevent it.
6597,"In the near future, Japan is ruled once more by a monarchy. But, rebels opposed to this rule seek to overthrow the government..."
6598,Surfers and secret spots from around the world are profiled in this documentary.
6601,Insurance agent plots with client to kill her nutty husband.
6602,"One morning a young man wakes to find a small, disgusting creature has attached itself to the base of his brain stem. The creature gives him a euphoric state of happiness but in return demands human victims."
6610,"An obese, embittered nurse doesn't mind if her toupee-wearing boyfriend romances and fleeces other women, as long as he takes her along on his con jobs."
6611,A elderly man and his dog struggle to survive on his government pension in Rome.
6612,This documentary by Joe Berlinger and Bruce Sinofsky details the murder trial of Delbert Ward. Delbert...
6614,"Joey owns a pizza parlor, and is married to Rosalee, and is a major womanizer. Rosalee goes to extremes when she finds he has been cheating."
6615,"Freddy Krueger and Jason Voorhees return to terrorize the teenage population. Except this time, they're out to get each other, too."
6616,"Four skaters follow their idol on his summer tour in an attempt to get noticed, get sponsored, and become stars themselves."
6617,A former gunslinger is forced to take up arms again when he and his cattle crew are threatened by a corrupt lawman.
6618,A young Shaolin follower reunites with his discouraged brothers to form a soccer team using their martial art skills to their advantage.
6619,"A grown-up woman, who kept her childish instincts and behavior, starts working as a nanny of a 8-year-old girl, who actually acts like an adult. But in the end everything turns to its right places."
6620,An original mix of fiction and reality illuminates the life of comic book hero everyman Harvey Pekar.
6624,A government agent trains Cody Banks in the ways of covert operations that require younger participants.
6625,"Morris ""Mud"" Himmel has a problem. His parents desperately want to send him away to summer camp. He hates going to summer camp..."
6628,Harkin Banks is a young Idaho farm kid who is also an ace at skiing. He is headed to the freestyle skiing championships in Squaw Valley...
6629,"An associate burns down a wax museum with the owner inside, but he survives only to become vengeful and murderous."
6630,All her life Englishwoman Gladys Aylward knew that China was the place where she belonged. Not qualified to be sent there as a missionary...
6636,"A college student plans a cross-country trip to get laid, but ends up traveling with a young woman. They hate each other, so naturally..."
6638,"Julie, a girl from the valley, meets Randy, a punk from the city. They are from different worlds and find love..."
6639,A recently blinded woman is terrorized by a trio of thugs while they search for a heroin stuffed doll they believe is in her apartment.
6642,Detective Chris Kenner was orphaned as a child as his father was in the service and was killed and lived in Japan...
6643,An old couple visit their children and grandchildren in the city; but the children have little time for them.
6645,"Set in the 25th century, the story centers around a man and a woman who rebel against their rigidly controlled society."
6646,Film version of Jacqueline Susann's best-selling novel chronicling the rise and fall of three young ladies in show business.
6649,Major Jock Sinclair has been in this Highland regiment since he joined as a boy piper. During the Second World War...
6650,A distant poor relative of the Duke of D'Ascoyne plots to inherit the title by murdering the eight other heirs who stand ahead of him in the line of succession.
