5374,3.8,1964,http://ia.media-imdb.com/images/M/MV5BMTkwNjYxNTM0NV5BMl5BanBnXkFtZTcwMTEyMjA0MQ@@._V1._SX98_SY140_.jpg,Lindsay Shonteff,Bryant Haliday|William Sylvester|Yvonne Romain|Sandra Dorne|Nora Nicholson
5375,7.2,1946,http://ia.media-imdb.com/images/M/MV5BMTI5MTc0MDc0Ml5BMl5BanBnXkFtZTcwMDY2OTYxMQ@@._V1._SX97_SY140_.jpg,George Sidney,Judy Garland|John Hodiak|Ray Bolger|Angela Lansbury|Preston Foster
5377,7.1,2002,http://ia.media-imdb.com/images/M/MV5BMTQ2Mzg4MDAzNV5BMl5BanBnXkFtZTgwMjcxNTYxMTE@._V1._SX94_SY140_.jpg,Chris Weitz|Paul Weitz,Hugh Grant|Nicholas Hoult|Sharon Small|Madison Cook|Jordan Cook
5378,6.7,2002,http://ia.media-imdb.com/images/M/MV5BMTY5MjI5NTIwNl5BMl5BanBnXkFtZTYwMTM1Njg2._V1._SX100_SY132_.jpg,George Lucas,Ewan McGregor|Natalie Portman|Hayden Christensen|Christopher Lee|Samuel L. Jackson
5379,7.3,2001,http://ia.media-imdb.com/images/M/MV5BMTQ0MDU2ODIxMF5BMl5BanBnXkFtZTcwNDgwMDAwMQ@@._V1._SX99_SY140_.jpg,Henry Bean,Ryan Gosling|Peter Meadows|Garret Dillahunt|Kris Eivers|Joel Marsh Garland
5380,6.9,2002,http://ia.media-imdb.com/images/M/MV5BMTI1MTAxNDk0Nl5BMl5BanBnXkFtZTcwMDg2ODEyMQ@@._V1._SX98_SY140_.jpg,Ol Parker,Rupert Everett|Colin Firth|Frances O'Connor|Reese Witherspoon|Judi Dench
5381,6.8,1968,http://ia.media-imdb.com/images/M/MV5BMjE3OTA3OTQ0OF5BMl5BanBnXkFtZTgwMDE5MDQ0MjE@._V1._SX95_SY140_.jpg,Tony Richardson,Trevor Howard|Vanessa Redgrave|John Gielgud|Harry Andrews|Jill Bennett
5382,6.2,1978,http://ia.media-imdb.com/images/M/MV5BMTI5NjAxNzAyN15BMl5BanBnXkFtZTcwMTMyNjMyMQ@@._V1._SX98_SY140_.jpg,James Fargo,Clint Eastwood|Sondra Locke|Geoffrey Lewis|Beverly D'Angelo|Walter Barnes
5383,7.0,1959,http://ia.media-imdb.com/images/M/MV5BMjE1NDc4MTQzMV5BMl5BanBnXkFtZTcwNDYzMTAzMQ@@._V1._SX98_SY140_.jpg,Terence Fisher,Peter Cushing|André Morell|Christopher Lee|Marla Landi|David Oxley
5384,7.5,1958,http://ia.media-imdb.com/images/M/MV5BMTY2MzMwNzgzNF5BMl5BanBnXkFtZTcwOTk2MTI0NA@@._V1._SX93_SY140_.jpg,Robert Wise,Susan Hayward|Simon Oakland|Virginia Vincent|Theodore Bikel|Wesley Lau
5385,8.2,1978,http://ia.media-imdb.com/images/M/MV5BMjAwOTUxNTkxOV5BMl5BanBnXkFtZTcwNTEwNzMyMQ@@._V1._SX100_SY140_.jpg,Martin Scorsese,Levon Helm|Rick Danko|Robbie Robertson|Richard Manuel|Levon Helm
5387,5.6,2002,http://ia.media-imdb.com/images/M/MV5BMjAzNDMxOTU4MV5BMl5BanBnXkFtZTcwNzY3NjkxMQ@@._V1._SX98_SY140_.jpg,Michael Apted,Jennifer Lopez|Billy Campbell|Tessa Allen|Juliette Lewis|Dan Futterman
5388,7.2,2002,http://ia.media-imdb.com/images/M/MV5BMTM5Nzk2NDY3MF5BMl5BanBnXkFtZTgwMzI5MDgxMTE@._V1._SX93_SY140_.jpg,Christopher Nolan,Al Pacino|Martin Donovan|Oliver 'Ole' Zemen|Hilary Swank|Paul Dooley
5389,7.0,2002,http://ia.media-imdb.com/images/M/MV5BMTgyOTUzNDA1N15BMl5BanBnXkFtZTYwNjgwMDM3._V1._SX95_SY140_.jpg,Kelly Asbury|Lorna Cook,Matt Damon|James Cromwell|Daniel Studi|Chopper Bernet|Jeff LeBeau
5391,7.1,2001,http://ia.media-imdb.com/images/M/MV5BNDg2ODEzNTUyNl5BMl5BanBnXkFtZTcwMTIyMjA0MQ@@._V1._SX99_SY140_.jpg,Jill Sprecher,Matthew McConaughey|David Connolly|Joseph Siravo|A.D. Miles|Sig Libowitz
5395,7.4,1974,http://ia.media-imdb.com/images/M/MV5BMTM4Mzc0MjI2OV5BMl5BanBnXkFtZTYwMzQwOTQ5._V1._SX99_SY140_.jpg,Karel Reisz,James Caan|Paul Sorvino|Lauren Hutton|Morris Carnovsky|Jacqueline Brookes
5398,7.9,1962,http://ia.media-imdb.com/images/M/MV5BMTM0MjMyNjUzNl5BMl5BanBnXkFtZTcwNzMzMDgxMQ@@._V1._SX97_SY140_.jpg,Ralph Nelson,Anthony Quinn|Jackie Gleason|Mickey Rooney|Julie Harris|Stanley Adams
5399,6.7,1954,http://ia.media-imdb.com/images/M/MV5BMTI0Mjc2MTA1MF5BMl5BanBnXkFtZTcwNTI5MTI1MQ@@._V1._SX99_SY140_.jpg,Otto Preminger|Jean Negulesco,Robert Mitchum|Marilyn Monroe|Rory Calhoun|Tommy Rettig|Murvyn Vye
5400,6.4,2002,http://ia.media-imdb.com/images/M/MV5BMTIwMTEyNDQ2MF5BMl5BanBnXkFtZTYwMzcxNjc5._V1._SX94_SY140_.jpg,Phil Alden Robinson,Ian Mongrain|Russell Bobbitt|James Cromwell|Ken Jenkins|Bruce McGill
5401,5.8,2002,http://ia.media-imdb.com/images/M/MV5BMjA2MjE3NzQ4N15BMl5BanBnXkFtZTYwNTA2Mzg5._V1._SX98_SY140_.jpg,Malcolm D. Lee,Eddie Griffin|Chris Kattan|Denise Richards|Aunjanue Ellis|Dave Chappelle
5404,7.5,1987,http://ia.media-imdb.com/images/M/MV5BMTg1ODkzODczMV5BMl5BanBnXkFtZTcwMzM5NjcxMQ@@._V1._SX97_SY140_.jpg,David Hugh Jones,Anne Bancroft|Anthony Hopkins|Judi Dench|Jean De Baer|Maurice Denham
5406,6.8,1953,http://ia.media-imdb.com/images/M/MV5BMTk2NzYyMDU1OF5BMl5BanBnXkFtZTcwMjM0MTU1MQ@@._V1._SX100_SY135_.jpg,Robert Wise,Richard Burton|James Mason|Robert Newton|Robert Douglas|Torin Thatcher
5410,6.8,1972,http://ia.media-imdb.com/images/M/MV5BMTc4NjIyMjYwN15BMl5BanBnXkFtZTgwMDk0NjAxMDE@._V1._SX88_SY140_.jpg,Douglas Trumbull,Bruce Dern|Cliff Potts|Ron Rifkin|Jesse Vint|Mark Persons
5413,5.2,1980,http://ia.media-imdb.com/images/M/MV5BMTI4MDU2Njc5MF5BMl5BanBnXkFtZTcwMDMwMTIyMQ@@._V1._SX98_SY140_.jpg,Marino Girolami,Ian McCulloch|Alexandra Delli Colli|Sherry Buchanan|Peter O'Neal|Donald O'Brien
5414,5.6,2002,http://ia.media-imdb.com/images/M/MV5BMjE3MTA5MTcwNl5BMl5BanBnXkFtZTYwMDMwNzI3._V1._SX94_SY140_.jpg,Joel Schumacher,Anthony Hopkins|Chris Rock|Peter Stormare|Gabriel Macht|Kerry Washington
5415,5.9,2002,http://ia.media-imdb.com/images/M/MV5BMTc1MDEyOTgxNV5BMl5BanBnXkFtZTYwMjg3ODM3._V1._SX94_SY140_.jpg,Callie Khouri,Sandra Bullock|Ellen Burstyn|Fionnula Flanagan|James Garner|Cherry Jones
5416,6.8,2002,http://ia.media-imdb.com/images/M/MV5BMTM3MDkzMDY4Ml5BMl5BanBnXkFtZTcwNDIxMzEzMQ@@._V1._SX99_SY140_.jpg,Finn Taylor,Brad Hunt|Robin Tunney|Liz Phair|Lindsay Crouse|Tim Blake Nelson
5417,7.5,2001,http://ia.media-imdb.com/images/M/MV5BMTIzNDc3NTkzOV5BMl5BanBnXkFtZTcwNTkyMzYxMQ@@._V1._SX100_SY140_.jpg,Zacharias Kunuk,Natar Ungalaaq|Sylvia Ivalu|Peter-Henry Arnatsiaq|Lucy Tulugarjuk|Madeline Ivalu
